name,Final_Score,ML_Score,Score_Diff,genres,main_studio
Sky Girls OVA,1.226572350535857,1.2224745984973988,-0.004097752038458191,Sci-Fi,J.C.Staff
Akuma no Riddle,1.2994940895940679,1.2964408059924315,-0.0030532836016363696,"Action, Girls Love, Suspense",Diomedéa
Turn A Gundam II: Gekkou Chou,1.2211818489521102,1.2178525192986909,-0.003329329653419366,"Action, Drama, Sci-Fi",Sunrise
Ai no Gakkou Cuore Monogatari,1.2419088875509994,1.236682089335973,-0.005226798215026474,"Drama, Slice of Life",Nippon Animation
Maze☆Bakunetsu Jikuu (TV),1.285667783462873,1.2856065864592217,-6.11970036512588e-05,"Action, Adventure, Comedy, Fantasy",J.C.Staff
Recorder to Randoseru Mi☆,1.182429252184342,1.1790448850820257,-0.003384367102316377,"Comedy, Slice of Life",Seven
Glass no Usagi,1.1500557805672345,1.144802905222052,-0.005252875345182373,,Magic Bus
Princess Tutu Recaps,1.24257652743256,1.2408181956332442,-0.0017583317993157266,"Drama, Mystery, Romance",HAL Film Maker
Asobot Senki Gokuu,1.160761861394323,1.1565602392078305,-0.0042016221864924486,"Action, Adventure, Comedy, Sci-Fi",Studio Egg
Fortune Quest L,1.2418324999121821,1.239696585987854,-0.0021359139243282144,"Adventure, Comedy, Fantasy",E&G Films
Kaibutsu-kun,1.2114291796504963,1.2093552354291908,-0.002073944221305579,"Comedy, Horror",Studio Zero
Kaiketsu Jouki Tanteidan,1.2691854110500373,1.265115552988629,-0.004069858061408249,"Action, Mystery",Xebec
Akai Koudan Zillion,1.1704044449781499,1.1669405961136945,-0.0034638488644553878,"Action, Adventure, Sci-Fi",Tatsunoko Production
Girls Bravo: Second Season,1.2590888507870097,1.2597600459572935,0.0006711951702838004,"Comedy, Fantasy, Romance, Ecchi",AIC Spirits
To Heart,1.1915269651345075,1.1887827406263178,-0.0027442245081896743,"Drama, Romance",OLM
Gilgamesh,1.2469845433112547,1.2423955464488494,-0.004588996862405326,"Drama, Fantasy, Sci-Fi",Group TAC
Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,1.254124854986193,1.2524193911747017,-0.0017054638114912812,"Comedy, Sci-Fi",Production I.G
Ranma ½: 1994 Music Calendar,1.2636361475678353,1.260674428763818,-0.0029617188040171882,"Comedy, Slice of Life",Kitty Film Mitaka Studio
Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,1.196221012592058,1.193302833136241,-0.0029181794558170715,"Adventure, Comedy, Supernatural",Toei Animation
Tekken: Blood Vengeance,1.2387834126963813,1.236599282304514,-0.002184130391867267,"Action, Fantasy, Sci-Fi, Supernatural",Digital Frontier
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1.1862921232648083,1.1843303922027115,-0.0019617310620967388,"Romance, Sports",Group TAC
Hakugei Densetsu,1.162474450989687,1.1578029026170082,-0.004671548372678691,"Adventure, Sci-Fi",Studio Junio
Lupin III: Napoleon no Jisho wo Ubae,1.1699827219739707,1.1651812719226444,-0.0048014500513262615,"Action, Adventure, Comedy, Mystery",Unknown
Skull Man,1.3470351763158543,1.343748477384779,-0.0032866989310753603,"Action, Mystery, Supernatural",Bones
MM! Specials,1.2103922632389585,1.2089615196766146,-0.0014307435623439613,"Comedy, Ecchi",Xebec
Kujira no Chouyaku,1.1771313638031282,1.1686199972454094,-0.00851136655771878,"Award Winning, Drama, Fantasy",Tamura Shigeru Studio
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,1.2302075465132463,1.2247919074965037,-0.005415639016742579,"Drama, Sci-Fi",feel.
Hitoribocchi no Isekai Kouryaku,1.2109755537906826,1.2088371397090234,-0.002138414081659157,"Action, Adventure, Fantasy",Passione
Maomao no Hitorigoto,1.2020966370252397,1.1965679397835252,-0.005528697241714564,Mystery,TOHO animation STUDIO
Sangsil-ui Jib,1.10856470181552,1.1012988552474463,-0.007265846568073719,"Avant Garde, Suspense",Unknown
Lupin III vs. Cat's Eye,1.2335545762584703,1.2311814366423888,-0.0023731396160815432,"Action, Adventure, Comedy, Mystery",TMS Entertainment
Nagareboshi Lens,1.3094720727317843,1.308390152764313,-0.001081919967471423,Romance,Kinema Citrus
"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",1.284679935747439,1.2804333005327146,-0.004246635214724348,Sports,J.C.Staff
Maken-Ki! OVA,1.2708172854533655,1.2683288631602077,-0.0024884222931578215,"Action, Ecchi",Xebec
12-sai.: Chicchana Mune no Tokimeki 2nd Season,1.2493021986285933,1.2474540116663675,-0.001848186962225773,Romance,OLM
Gokukoku no Brynhildr: Kara Sawagi,1.1880708082092701,1.1845626784390588,-0.00350812977021131,"Comedy, Sci-Fi, Ecchi",Arms
Oda Cinnamon Nobunaga,1.3294088061171798,1.327026426388929,-0.0023823797282507275,Comedy,Studio Signpost
B-Project: Kodou*Ambitious,1.2598318671658935,1.2567310453319842,-0.003100821833909251,,A-1 Pictures
Kanamewo,1.1096936125251853,1.105758763866426,-0.003934848658759371,"Drama, Girls Love, Supernatural",Unknown
Pokemon XY: Odemashi Ko Majin Hoopa,1.2093221034394877,1.207039321903395,-0.0022827815360926262,"Action, Fantasy",OLM
Shu,1.1085479694447788,1.1049057735101273,-0.0036421959346515376,"Action, Fantasy",Unknown
Sacred Seven,1.2225391849203897,1.2192362855177787,-0.0033028994026109704,"Action, Sci-Fi",Sunrise
Chuuzumou,1.259695077913915,1.2581742630423935,-0.0015208148715215586,"Comedy, Sports",Studio Ghibli
Bear Bear Bear Kuma!,1.1573007261263517,1.1534560906761324,-0.0038446354502192914,Comedy,EMT Squared
Happy☆Lesson: Hokahoka★Kanna to Futari Kiri,1.1681919692905882,1.166135239739988,-0.0020567295506002115,"Comedy, Romance",Unknown
Dragon Quest: Dai no Daibouken,1.2545430673105205,1.2528942523544604,-0.001648814956060063,"Action, Adventure, Fantasy",Toei Animation
Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,1.2822591715167067,1.2772919997837282,-0.004967171732978448,"Mystery, Supernatural, Suspense",Madhouse
Sore Ike! Anpanman,1.233245211829534,1.2319470993665629,-0.0012981124629711793,"Comedy, Fantasy",TMS Entertainment
Perman,1.1688850459803644,1.163503245003124,-0.005381800977240392,"Adventure, Comedy",Unknown
Spirit of Wonder: China-san Tanpenshuu,1.2681436516584133,1.2649667290982674,-0.0031769225601459006,"Comedy, Sci-Fi",Ajia-do
Konpeki no Kantai,1.2646003063987787,1.2611154604466916,-0.00348484595208709,"Action, Drama",J.C.Staff
Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,1.1084823778405364,1.103511337614546,-0.004971040225990375,"Comedy, Supernatural",Unknown
Rolling☆Girls,1.2687234637626343,1.2667138074477815,-0.002009656314852837,"Action, Adventure, Sci-Fi",Wit Studio
Kuiba III: Zhanshen Jue Qi,1.1088333998441968,1.1037724062633103,-0.005060993580886519,"Adventure, Fantasy",Unknown
Wonder Beat Scramble,1.1534967017185325,1.149914901292848,-0.003581800425684456,"Action, Sci-Fi",Mushi Production
Betterman,1.2194200229357561,1.218013736805402,-0.0014062861303540952,"Action, Adventure, Drama, Horror, Mystery, Sci-Fi",Sunrise
Star Ocean EX,1.2584096960042443,1.256234307573064,-0.0021753884311803695,"Adventure, Fantasy, Sci-Fi",Studio Deen
Tide-Line Blue: Kyoudai,1.2523608929671444,1.2489546959308733,-0.003406197036271097,"Adventure, Drama",Telecom Animation Film
Mars Red,1.167169379052915,1.1622708891742874,-0.00489848987862751,"Action, Supernatural",Signal.MD
Candy Candy: Haru no Yobigoe,1.1946004138567876,1.1929095007555826,-0.0016909131012050604,"Drama, Romance",Toei Animation
Natsu ga Hajimaru.,1.1086914013652323,1.1024516898837289,-0.006239711481503374,Sports,Unknown
Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,1.1877541254068789,1.1833951993682228,-0.0043589260386560635,,Tezuka Productions
Tide-Line Blue,1.2526256107155083,1.2504265563575787,-0.002199054357929553,"Action, Adventure, Drama",Telecom Animation Film
Honoo no Tenkousei,1.2672390222183825,1.264337556801332,-0.002901465417050497,"Comedy, Sports",Gainax
Five Star Stories,1.2794134024448023,1.277471738362158,-0.0019416640826441789,"Action, Drama, Fantasy, Sci-Fi",Sunrise
Yu☆Gi☆Oh! Hikari no Pyramid,1.2829998705843102,1.28009738443509,-0.0029024861492201737,"Adventure, Comedy, Fantasy",Gallop
Sasami: Mahou Shoujo Club,1.1931344206002539,1.188736028542094,-0.004398392058159839,,AIC Spirits
.hack//Liminality,1.2128072594363064,1.2075576979534288,-0.005249561482877585,Mystery,Bee Train
Happy☆Lesson,1.0828184878784968,1.080430112082158,-0.002388375796338771,"Comedy, Romance",Studio Kyuuma
Xiao Mo Tou Baolu La!,1.1688070877633028,1.165159165580406,-0.003647922182896668,Comedy,Wawayu Animation
E's Otherwise,1.2748491994714564,1.271796883998018,-0.0030523154734383162,"Action, Adventure, Drama, Sci-Fi",Pierrot
Jungle Taitei,1.2142394443864954,1.208533031882284,-0.005706412504211444,Adventure,Mushi Production
Tokyo Underground,1.2755603964444824,1.2756574186730458,9.702222856344811e-05,"Action, Adventure, Romance, Sci-Fi",Pierrot
Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,1.2568269218537973,1.253328728718368,-0.003498193135429206,"Adventure, Fantasy, Sci-Fi",Toei Animation
Ys: Tenkuu no Shinden - Adol Christine no Bouken,1.1647533033808875,1.1601574132526302,-0.0045958901282572295,"Adventure, Drama, Fantasy",Tokyo Kids
Palme no Ki,1.2201553292414575,1.219811022348157,-0.00034430689330045006,"Adventure, Drama, Fantasy, Romance",Palm Studio
Benghuai: Xing Qiong Tiedao - Yinhe Renfa Tie Luan Wu Qu Mo Poxie Zhan Yue Zhi Juan,1.1272618336945568,1.123408801958587,-0.0038530317359697364,"Action, Fantasy, Sci-Fi",Unknown
Duel Masters LOST: Tsuioku no Suishou,1.2828893308515557,1.2800984541312743,-0.0027908767202813323,"Action, Supernatural",J.C.Staff
Liang Chen You Meng,1.2528483450823833,1.2496677836241914,-0.0031805614581918995,Slice of Life,HMCH
Si Ge Yongzhe,1.1707429896908599,1.1731687644459583,0.00242577475509842,"Action, Adventure, Comedy, Fantasy, Romance",PHANTOM
Cardfight!! Vanguard: will+Dress Season 3,1.2468974542261744,1.244891237496557,-0.002006216729617316,Action,Kinema Citrus
Saikin Yatotta Maid ga Ayashii,1.2866519188702261,1.2860492204356175,-0.000602698434608584,"Comedy, Romance",SILVER LINK.
Shaman King: Flowers,1.2157191966918657,1.2122529493059258,-0.0034662473859399245,"Action, Adventure, Supernatural",Bridge
Ling Yu 5th Season,1.2472671712650056,1.2444837719068222,-0.0027833993581833916,Fantasy,Haoliners Animation League
One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizokudan no Himitsu!,1.25290382494919,1.2514208168802416,-0.0014830080689482994,"Action, Adventure, Fantasy",Toei Animation
Kiss x Sis (TV),1.3153090597477852,1.3076181983781423,-0.007690861369642921,"Comedy, Romance, Ecchi",feel.
Ojisan to Marshmallow,1.117336379275736,1.114843052194627,-0.0024933270811089425,"Comedy, Romance",Creators in Pack
Hyakka Ryouran: Samurai Bride Specials,1.125192041175241,1.1221350992041232,-0.0030569419711177215,"Comedy, Ecchi",Arms
Ranpo Kitan: Game of Laplace,1.280588459320001,1.2760959666489111,-0.004492492671089865,"Mystery, Suspense",Lerche
The King of Fighters XV,1.211849079969642,1.2094543758959908,-0.002394704073651166,Action,Studio G-1Neo
Cardfight!! Vanguard G Z,1.1877830819504758,1.184422739758372,-0.0033603421921037935,Action,OLM
Road to You,1.2175185207978723,1.216544015646576,-0.0009745051512961567,"Drama, Romance",Sunrise
Meitantei Conan: Hoshikage no Majutsushi,1.2531552474892695,1.2490431226275265,-0.004112124861743061,Sci-Fi,D & D Pictures
Chao Zhi Neng Zu Qiu,1.16002105723943,1.1559084678630165,-0.004112589376413567,"Comedy, Sports",Puzzle Animation Studio Limited
Grancrest Senki: Tsuisou,1.2574071188328606,1.2590614810411176,0.0016543622082569875,"Action, Drama, Fantasy, Gourmet",A-1 Pictures
Sword Art Online Alternative: Gun Gale Online - Refrain,1.1826431401092468,1.1796687243005954,-0.0029744158086513206,Action,Studio 3Hz
Tokyo One Piece Tower: Tongari Shima no Dai Hihou,1.1664698384643797,1.162244622075363,-0.004225216389016628,"Action, Adventure",Unknown
Berserk 2nd Season,1.2045406951023216,1.199926321868444,-0.0046143732338777,"Action, Adventure, Drama, Fantasy, Horror",Millepensee
Rudolf to Ippaiattena,1.2266582949267264,1.2228142914205042,-0.00384400350622216,Adventure,OLM
Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,1.2953431912303626,1.2931241264403432,-0.0022190647900193206,"Action, Adventure, Drama, Fantasy",SANZIGEN
Kaguya-hime (1961),1.1069044612103118,1.1010193696751305,-0.005885091535181353,,Unknown
Dragonaut: The Resonance,1.2105614988786078,1.2104649219286854,-9.657694992237786e-05,"Action, Drama, Fantasy, Romance, Sci-Fi",Gonzo
Jing: Shuang Cheng - Feng Qi Pian,1.1468922380629725,1.1462879363648364,-0.0006043016981360783,"Action, Adventure, Fantasy, Romance",Unknown
Mushi-Uta,1.1712890719777387,1.1693067661100662,-0.0019823058676724514,"Action, Fantasy, Sci-Fi",Beat Frog
Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,1.1774563911136282,1.1743392456380164,-0.0031171454756118155,"Adventure, Fantasy",Kamikaze Douga
Qin Xia,1.1065497389188834,1.1036363289906908,-0.0029134099281926673,"Action, Adventure, Fantasy",Unknown
Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,1.2309019897364084,1.229447076220953,-0.0014549135154553472,"Adventure, Comedy",TMS Entertainment
Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,1.1663630005237045,1.1637431204622324,-0.0026198800614720685,"Action, Sci-Fi",Tatsunoko Production
Gegege no Kitarou (1985),1.25342831114644,1.249807673501432,-0.0036206376450078626,"Comedy, Supernatural",Toei Animation
Koro no Dai Sanpo,1.2582805658222262,1.2558407057227243,-0.0024398600995019226,Adventure,Studio Ghibli
Gegege no Kitarou (1971),1.2534447046041497,1.2489518180571526,-0.004492886546997088,"Adventure, Supernatural",Toei Animation
Ie Naki Ko Remy Specials (2001),1.2384888565985739,1.2338272923773776,-0.004661564221196235,"Adventure, Drama",Nippon Animation
Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,1.2225611639314102,1.2216548003434364,-0.0009063635879738019,"Comedy, Fantasy",J.C.Staff
Asobi ni Iku yo!,1.1871039198867523,1.1853438140794186,-0.0017601058073337672,"Comedy, Romance, Sci-Fi, Ecchi",AIC PLUS+
Sensei no Ojikan: Dokidoki School Hours OVA,1.2222415587040638,1.2202741815760758,-0.0019673771279880015,Comedy,J.C.Staff
Bakugan Battle Brawlers: New Vestroia,1.23603608813615,1.2324788384760563,-0.003557249660093742,"Adventure, Fantasy",TMS Entertainment
Da Zhu Zai,1.2452667588118638,1.2474735237145382,0.002206764902674463,"Action, Adventure, Fantasy, Romance",Foch Film
Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,1.1860889291773755,1.1839640786277563,-0.002124850549619195,"Comedy, Fantasy",Yumeta Company
Omishi Mahou Gekijou: Risky★Safety,1.254603339286723,1.2515113751243998,-0.0030919641623232685,Comedy,APPP
Mahoutsukai Sally 2,1.2530527995100682,1.2498290003361956,-0.00322379917387261,Comedy,Toei Animation
Green Legend Ran,1.1666046610968117,1.161403952868,-0.00520070822881169,"Adventure, Drama, Sci-Fi",AIC
Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,1.2603222790797195,1.257459126719906,-0.0028631523598134923,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Toei Animation
La Seine no Hoshi,1.217543438210628,1.2149560068279484,-0.0025874313826796946,"Action, Adventure, Drama",Sunrise
Kuusou Kagaku Sekai Gulliver Boy,1.193139023785053,1.191760049388087,-0.0013789743969658819,"Action, Adventure, Fantasy",Toei Animation
Naruto: Akaki Yotsuba no Clover wo Sagase,1.2772000592746888,1.2733772514369472,-0.003822807837741582,"Adventure, Comedy",Pierrot
Battle Spirits: Sword Eyes,1.218076438380748,1.2154133884669132,-0.002663049913834925,"Adventure, Fantasy",Sunrise
Mitsubachi Maya no Bouken,1.1988485015293762,1.1961301536641415,-0.002718347865234616,"Adventure, Comedy",Nippon Animation
Kage kara Mamoru!,1.1838144534252772,1.183132352415461,-0.0006821010098161384,"Comedy, Romance",Group TAC
Koukyoushihen Eureka Seven: New Order,1.2828409114162111,1.2831946043005154,0.000353692884304202,"Adventure, Drama, Romance, Sci-Fi",Bones
Sayonara Zetsubou Sensei Special Omake,1.3228326614757933,1.3213147561770922,-0.0015179052987011055,Comedy,Shaft
Mahou no Princess Minky Momo: Yume no Naka no Rondo,1.160815688669866,1.1561798796237264,-0.004635809046139583,,Ashi Productions
Dirty Pair Flash 2,1.21802426890177,1.218401925146685,0.0003776562449151477,"Action, Adventure, Comedy, Sci-Fi, Ecchi",Sunrise
Hanaukyou Maid-tai,1.274012230550888,1.275007051092358,0.0009948205414698208,"Comedy, Romance, Ecchi",Daume
eX-Driver the Movie,1.2131220177516573,1.2117830294627034,-0.0013389882889538463,"Action, Adventure, Comedy, Sci-Fi",Actas
Dirty Pair Flash,1.218271029736838,1.2185306092093824,0.0002595794725444023,"Action, Adventure, Comedy, Sci-Fi, Ecchi",Sunrise
Golgo 13: Queen Bee,1.2467607584247018,1.2427294727725575,-0.004031285652144279,"Action, Adventure, Drama",Tezuka Productions
Piyoko ni Omakase pyo!,1.2398817557267758,1.2382393157774647,-0.0016424399493111252,"Comedy, Sci-Fi",Madhouse
C³,1.231262410006488,1.229107446346137,-0.0021549636603510613,"Action, Comedy, Supernatural, Ecchi",SILVER LINK.
Usavich IV,1.1490464208901239,1.1456835186582546,-0.0033629022318693025,Comedy,Kanaban Graphics
Artiswitch Picture Drama,1.2180999645945727,1.2140591416707065,-0.004040822923866205,"Slice of Life, Supernatural",Sunrise
Grisaia: Phantom Trigger,1.2356935339862323,1.233675168283522,-0.0020183657027101898,Action,Bibury Animation Studios
"Masamune-kun no Revenge: Uchi no Mama ni Kagitte/Tsunade Shima, Futatabi./12-Ji wo Sugita Cinderella",1.2888087371417076,1.2874258661106008,-0.0013828710311067915,"Comedy, Romance",SILVER LINK.
Nanatsu no Taizai: Funnu no Shinpan,1.3167449296601565,1.3101796109759416,-0.006565318684214949,"Action, Adventure, Fantasy",Studio Deen
Sheng Zu,1.160532142913221,1.1582542644238285,-0.0022778784893924264,"Action, Adventure, Fantasy",Transcendence Picture
Astro Note,1.250096729215607,1.2511781332081138,0.0010814039925066687,"Comedy, Romance, Sci-Fi",Telecom Animation Film
One Piece: Dai Gekisen Tokushuu! Zoro vs. Ookanban!,1.2511175015088973,1.251038577433124,-7.892407577325677e-05,"Action, Adventure, Comedy, Fantasy",Toei Animation
Bleach: Shuku! Rukia Dakkan! Kagayaku! Shinigami Juuban Shoubu! Mitai Shinigami Doon to Misemasu Special,1.27126227478261,1.2686998924956607,-0.002562382286949161,"Action, Supernatural",Pierrot
Nanatsu no Taizai: Ensa no Edinburgh Part 2,1.196018493635869,1.1935268566868618,-0.0024916369490073365,"Action, Adventure, Fantasy",Marvy Jack
M3: Sono Kuroki Hagane,1.2250568334138432,1.2213974017771636,-0.0036594316366795887,"Action, Drama, Mystery, Sci-Fi, Suspense",Satelight
Ramen Daisuki Koizumi-san,1.2822108235536962,1.2824528451605022,0.0002420216068059755,"Comedy, Gourmet",Studio Gokumi
Kyou no Asuka Show,1.2825349251135199,1.281502321288578,-0.0010326038249417469,"Comedy, Ecchi",SILVER LINK.
Okusama ga Seitokaichou!+!,1.2452050922609068,1.244255462734663,-0.0009496295262438892,"Comedy, Romance, Ecchi",Seven
Aru Hi Inu no Kuni kara Tegami ga Kite,1.165383725565452,1.1586290560316792,-0.006754669533772795,Drama,Unknown
7 Seeds,1.2721231736051033,1.2647637825204572,-0.007359391084646116,"Adventure, Drama, Mystery, Sci-Fi, Suspense",Gonzo
Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,1.2809282415177456,1.2786102767603411,-0.0023179647574045337,Supernatural,White Fox
Teekyuu 9,1.1932438785192958,1.1883563437699889,-0.004887534749306921,Comedy,Millepensee
Youkai Watch!,1.2055792181256735,1.2023522793143315,-0.0032269388113419506,"Comedy, Supernatural",OLM
Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,1.1653109678492382,1.159272514142259,-0.006038453706979086,Sci-Fi,Unknown
I★Chu: Halfway Through the Idol,1.2732650709444564,1.270661580284076,-0.0026034906603804586,,Lay-duce
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,1.2747709034639865,1.2724003442711256,-0.0023705591928608882,Comedy,Gallop
Fragtime,1.2672720192747329,1.2663015790380507,-0.0009704402366821352,"Girls Love, Supernatural",Tear Studio
Teekyuu 6,1.1935352060546245,1.1885529976594191,-0.004982208395205356,Comedy,Millepensee
Ginga Tetsudou 999: Eternal Fantasy,1.2514554914295843,1.2481777823011448,-0.003277709128439499,"Action, Drama, Sci-Fi",Toei Animation
Koharu Biyori,1.2714896204681587,1.2704496038504378,-0.001040016617720907,"Comedy, Sci-Fi, Ecchi",Daume
K-On!!: Ura-On!!,1.2885146799507576,1.2873589501491698,-0.0011557298015878459,Comedy,Kyoto Animation
Spider Riders: Oracle no Yuusha-tachi,1.248805827902305,1.2461359132727248,-0.0026699146295803278,"Action, Adventure",Bee Train
Muumin (1972),1.1498709830515177,1.1469483007941168,-0.002922682257400888,"Adventure, Fantasy, Slice of Life",Mushi Production
Komadori Movie: Komaneko,1.1230882635496866,1.1181803178311966,-0.004907945718489959,Slice of Life,dwarf
Sora no Manimani Specials,1.1657119936486424,1.1604144007660646,-0.005297592882577806,"Comedy, Slice of Life",Unknown
Sabu to Ichi Torimono Hikae,1.2509368178831286,1.2482018592743187,-0.002734958608809901,"Action, Adventure, Drama, Slice of Life",Toei Animation
Nanaka 6/17 Special,1.2805575840815704,1.2807196482773628,0.00016206419579245512,"Comedy, Drama, Romance",J.C.Staff
Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,1.236216962800054,1.234477423852533,-0.001739538947521213,"Action, Adventure, Sci-Fi",Sunrise
Sonic: Night of the WereHog,1.141012753627779,1.1363721811505354,-0.0046405724772435875,Action,Marza Animation Planet
Choujuu Kishin Dancougar: God Bless Dancougar,1.1459369956146228,1.142483248373107,-0.0034537472415157033,"Action, Sci-Fi",Production Reed
Sengoku Musou SP: Sanada no Shou,1.2629175603371174,1.2608351629087091,-0.0020823974284083224,Action,TYO Animations
Bari Bari Densetsu,1.2712691119637254,1.268104010164656,-0.0031651017990694807,"Action, Drama",Pierrot
Pokemon: Pikachu Tankentai,1.2062240546104332,1.2046211441410373,-0.0016029104693959795,"Adventure, Comedy, Fantasy",OLM
Mama wa Poyopoyo Saurus ga Osuki,1.2563551869732332,1.25375284000667,-0.0026023469665632515,"Comedy, Slice of Life",Nippon Animation
Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,1.1916624203646564,1.1915344149674725,-0.000128005397183939,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Toei Animation
Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,1.269337365217351,1.2665746307053922,-0.002762734511958742,"Adventure, Comedy, Mystery",TMS Entertainment
Wooser no Sono Higurashi: Kakusei-hen,1.233025103240154,1.232031241653226,-0.0009938615869280465,"Comedy, Fantasy, Slice of Life",SANZIGEN
Dokkiri Doctor,1.2711508219374161,1.2684641737697735,-0.0026866481676426357,Comedy,Pierrot
Sekai Meisaku Douwa: Hakuchou no Ouji,1.1919335085579559,1.1888058420955132,-0.0031276664624426687,Fantasy,Toei Animation
Sakura Taisen: Ouka Kenran,1.1723565730529826,1.1696873899805973,-0.002669183072385284,"Action, Adventure, Sci-Fi",Radix
Shiawase Sou no Okojo-san,1.2130637863363656,1.208755483220739,-0.004308303115626577,Comedy,Radix
Nanaka 6/17,1.2808928704892328,1.2809477886927727,5.491820353986654e-05,"Comedy, Drama, Romance",J.C.Staff
Koukaku Kidoutai: SAC_2045 - Jizoku Kanou Sensou,1.3091637768577944,1.307919019722907,-0.0012447571348874753,"Action, Sci-Fi",Production I.G
Tian Mei De Yao Hen,1.2281579113044292,1.2253691585211524,-0.0027887527832768377,"Drama, Romance, Supernatural",Panda Tower Studio
Doraemon: Ganbare! Gian!!,1.208352803571153,1.2072970855447176,-0.0010557180264354482,"Adventure, Comedy, Fantasy",Shin-Ei Animation
Shanshui Qing,1.1056081869201986,1.099551273220534,-0.006056913699664657,,Unknown
Garou Densetsu: The Motion Picture,1.233460674242252,1.2335896418485237,0.00012896760627167936,"Action, Adventure, Drama, Romance",Studio Comet
Vampire Hunter,1.2592909524349591,1.257946189673124,-0.0013447627618350388,"Action, Adventure, Drama, Fantasy",Madhouse
Ikkitousen: Shuugaku Toushi Keppuuroku,1.183455827075634,1.1806993993773092,-0.002756427698324737,"Action, Ecchi",Arms
The Hakkenden,1.20500671073707,1.2015301670710905,-0.0034765436659796034,"Action, Adventure",AIC
Joshikousei: Girl's High,1.184213396459298,1.1809880974506393,-0.003225299008658755,"Comedy, Ecchi",Arms
Getsuyoubi no Tawawa Specials,1.2187804513902647,1.2166449386706617,-0.0021355127196029944,"Slice of Life, Ecchi",PINE JAM
Qian Cong Shou,1.1046337801432382,1.1020530528842645,-0.0025807272589737362,"Action, Fantasy, Sci-Fi",Unknown
"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",1.219842781341036,1.2169669919225354,-0.0028757894185005295,"Action, Fantasy",Studio Comet
Nanatsu no Maken ga Shihai suru,1.226672358785979,1.22457820410643,-0.0020941546795489874,"Action, Fantasy",J.C.Staff
X/1999,1.3003655468512894,1.297186822226332,-0.0031787246249572743,"Action, Drama, Fantasy, Mystery",Madhouse
Kita e.: Diamond Dust Drops,1.2344914774840803,1.234023102881966,-0.000468374602114352,"Drama, Romance",Studio Deen
Comic Party,1.1861647567572373,1.1823600026178442,-0.003804754139393074,"Comedy, Drama",OLM
Entotsu Machi no Poupelle,1.1632791698758342,1.160187845476466,-0.0030913243993682116,"Adventure, Fantasy",Studio 4°C
Yoroiden Samurai Troopers Gaiden,1.2161886528476533,1.213978215966656,-0.002210436880997424,"Adventure, Fantasy",Sunrise
Code Geass: Dakkan no Rozé,1.2151437464926325,1.2128230825399435,-0.0023206639526889283,"Action, Drama, Sci-Fi",Sunrise
Re:Monster,1.2404961629652231,1.238233411174785,-0.002262751790438111,"Action, Adventure, Fantasy",Studio Deen
Potion-danomi de Ikinobimasu!,1.1880553699597785,1.1849355141837172,-0.00311985577606122,"Adventure, Fantasy",Jumondo
Li Shi Zhentan Shiwusuo: A Day in Lungmen,1.132643056130617,1.126808344630685,-0.005834711499932199,"Comedy, Mystery",Gravity Well
Onimusha,1.1096583983848363,1.1047536735062475,-0.004904724878588729,Action,Sublimation
"Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na",1.1534385597903392,1.1523624909339885,-0.0010760688563506982,"Action, Adventure, Comedy, Fantasy",EMT Squared
Eternal Boys,1.2037873170785258,1.2009095020675655,-0.002877815010960294,Slice of Life,LIDENFILMS
Futoku no Guild,1.2220494699063904,1.2205101324652223,-0.001539337441168076,"Comedy, Fantasy, Ecchi",TNK
